"Date","Hour","DUSMASS25","OCSMASS","BCSMASS","SSSMASS25","SO4SMASS"
2023-06-04,6,8.46859693481861e-10,2.98057356573622e-09,3.91614796146911e-10,2.74593958682345e-10,9.52179557422994e-10
2023-06-04,7,8.63014826268937e-10,2.86120482861918e-09,3.76935899160102e-10,2.70754252351679e-10,9.67094626602716e-10
2023-06-04,8,8.80961137372793e-10,2.74656075660573e-09,3.64130781083105e-10,2.62600524658652e-10,9.43983557988304e-10
2023-06-04,9,9.04064212381428e-10,2.68011812742941e-09,3.58498730701484e-10,2.506788665535e-10,8.98521257397533e-10
2023-06-04,10,9.23178089529131e-10,2.66116351177459e-09,3.57605334233568e-10,2.37989267182215e-10,8.63863647282415e-10
2023-06-04,11,9.37231958708651e-10,2.627900563823e-09,3.55201978941011e-10,2.25954366328551e-10,8.41207936641553e-10
2023-06-04,12,9.18426057427979e-10,1.93640303791653e-09,2.60164167986687e-10,1.88242213483569e-10,6.54461318472244e-10
2023-06-04,13,8.63595861488875e-10,1.18525167458472e-09,1.60209900901265e-10,1.41279418719442e-10,4.65351535083869e-10
2023-06-04,14,8.09312339367096e-10,8.98921381775608e-10,1.20220902677382e-10,1.12835060739336e-10,3.48405443384436e-10
2023-06-04,15,9.03323416068247e-10,8.02921229503539e-10,9.93595344889187e-11,6.09971240184137e-10,3.61226354383959e-10
2023-06-04,16,9.05069075241016e-10,7.26184723465195e-10,8.83580708599396e-11,4.91573670657885e-10,3.43737399655097e-10
2023-06-04,17,9.1455149009434e-10,6.87091938900153e-10,8.23943829830753e-11,4.33180741277184e-10,3.47802647793216e-10
2023-06-04,18,1.69759062362829e-09,9.56167700572053e-10,9.56427437248664e-11,3.38341843431067e-09,9.35906130372643e-10
2023-06-04,19,1.64260893775747e-09,9.54201606617744e-10,9.92011681133498e-11,2.60099142224135e-09,9.11261122116258e-10
2023-06-04,20,1.56465063128053e-09,9.41083322381076e-10,1.02093028475636e-10,2.22311080655402e-09,8.70530647567591e-10
2023-06-04,21,1.52699297650827e-09,9.73590319475193e-10,1.07177017261151e-10,2.03893879557882e-09,8.89098017431422e-10
2023-06-04,22,1.51772905354619e-09,1.11156206461516e-09,1.23735854895557e-10,1.94229832217729e-09,9.20256149061771e-10
2023-06-04,23,1.41050093827033e-09,1.39960920630955e-09,1.68030686586995e-10,1.62355895394484e-09,7.93512255903295e-10
