"Date","Hour","DUSMASS25","OCSMASS","BCSMASS","SSSMASS25","SO4SMASS"
2023-04-28,1,7.21718185214826e-10,2.39924902167843e-09,8.71444527650311e-10,1.2672149996007e-09,3.60701646329176e-09
2023-04-28,2,7.68477670387568e-10,2.43793873977438e-09,8.81094475158051e-10,1.25479338031198e-09,2.75914824321433e-09
2023-04-28,3,8.61905824489639e-10,2.49295828425034e-09,8.98704000107386e-10,1.3429353185046e-09,3.61517193958605e-09
2023-04-28,4,9.67862345824244e-10,2.46670572856544e-09,9.06350938745248e-10,1.33984168204648e-09,3.31429417244067e-09
2023-04-28,5,1.08306541513059e-09,2.36507013973153e-09,9.032401493414e-10,1.22782384259779e-09,1.87629511927412e-09
2023-04-28,6,1.18115495162385e-09,2.22310769792955e-09,8.84252504551597e-10,1.01617292358469e-09,2.18350360015052e-09
2023-04-28,7,1.28464894277869e-09,2.09105688320221e-09,8.46466341464236e-10,8.64103621989187e-10,1.74791248142014e-09
2023-04-28,8,1.33537525481842e-09,1.92579041602414e-09,7.8691703153666e-10,7.10493941458168e-10,9.22451948159875e-10
2023-04-28,9,1.378385516837e-09,1.76675118979119e-09,7.06713410014714e-10,6.2233723729932e-10,1.59264390564573e-09
2023-04-28,10,1.35562849834514e-09,1.63117008789015e-09,6.44130027094292e-10,5.34955191255904e-10,1.52406132158944e-09
2023-04-28,11,1.31487598586943e-09,1.14136289308675e-09,4.22329199389893e-10,4.71336636387321e-10,8.65781557557455e-10
2023-04-28,12,1.20348719878649e-09,1.04277197987557e-09,3.26656118820878e-10,7.25930426881405e-10,9.88059190021318e-10
2023-04-28,13,1.08369535567476e-09,9.14916975514046e-10,2.84683637774563e-10,5.89159165897968e-10,1.10132825081877e-09
2023-04-28,14,9.8075869647829e-10,8.65390203941274e-10,2.72465522366261e-10,5.05544550666315e-10,1.02304853477619e-09
2023-04-28,15,9.101584486082e-10,8.49357417731511e-10,2.72059402783853e-10,4.58792559498988e-10,1.0901443081579e-09
2023-04-28,16,9.10278186161406e-10,8.923138339334e-10,2.86102946889244e-10,4.61212013025403e-10,1.60879320976193e-09
2023-04-28,17,8.7038226626035e-10,9.46107747701319e-10,3.05834579883424e-10,4.89210338905366e-10,1.66532110323914e-09
2023-04-28,18,7.12095937771551e-10,1.10340492298633e-09,3.58398394295634e-10,8.09759426179113e-10,2.01556638046441e-09
2023-04-28,19,6.43056385918328e-10,1.23678112196046e-09,3.97703564525287e-10,9.18569997843122e-10,2.19771201237506e-09
2023-04-28,20,6.05347105775422e-10,1.53406609637585e-09,4.90360030358516e-10,1.09601461240061e-09,2.00599603594753e-09
2023-04-28,21,5.56101109605578e-10,1.81702086710089e-09,6.1143978768996e-10,1.04787123422767e-09,2.4257351682877e-09
2023-04-28,22,5.08594055759204e-10,1.92182270097874e-09,6.81285583503666e-10,8.8745322202044e-10,2.49308462763054e-09
2023-04-28,23,4.90652685147808e-10,1.90397853039315e-09,6.91454837831174e-10,7.82597819881659e-10,1.73166947448067e-09
2023-04-29,0,4.77163863976671e-10,1.85905979499523e-09,6.78276712573478e-10,7.04668434714506e-10,2.88700019446253e-09
2023-04-29,1,4.70521899220699e-10,1.83917781004794e-09,6.63956167823443e-10,6.59733767616189e-10,3.28800076054847e-09
2023-04-29,2,4.62736821082999e-10,1.78336723166694e-09,6.41520170319154e-10,6.24481688582534e-10,2.32109975684125e-09
2023-04-29,3,4.49619647069355e-10,1.74071301817236e-09,6.28576024563898e-10,5.8791715940032e-10,3.22201065827699e-09
2023-04-29,4,4.37565150779307e-10,1.76601300250212e-09,6.4130944998908e-10,5.51052703468002e-10,3.37431838026703e-09
2023-04-29,5,4.21004009432124e-10,1.81961956613463e-09,6.7127198244421e-10,4.9434706328455e-10,2.32567143321205e-09
2023-04-29,6,3.93674065568561e-10,1.86432291826577e-09,7.01398550351229e-10,4.30080582258796e-10,3.52721651886156e-09
2023-04-29,7,3.74598907448842e-10,1.91802818072517e-09,7.30009219740424e-10,3.91574300762088e-10,3.92336607646371e-09
2023-04-29,8,3.6729008723313e-10,1.9980685994625e-09,7.60556229106868e-10,3.79789089066662e-10,2.96926327969516e-09
2023-04-29,9,3.65804136981396e-10,2.07641526195346e-09,7.82442666213967e-10,3.85810966507805e-10,4.25038759743757e-09
2023-04-29,10,3.65567492943697e-10,1.96444105426963e-09,7.25795645806215e-10,4.1034639575166e-10,4.43918546366717e-09
2023-04-29,11,3.85281612169663e-10,1.35561140091056e-09,4.78022788019672e-10,4.84917217491443e-10,2.96991142789693e-09
2023-04-29,12,4.44391468068517e-10,1.12515008421354e-09,3.9016528896596e-10,7.82855891223733e-10,2.16738205160993e-09
2023-04-29,13,5.83791515129661e-10,1.09766618017204e-09,3.84467541136857e-10,8.38241642764359e-10,2.0919037613254e-09
2023-04-29,14,6.56030174628341e-10,1.05196407140795e-09,3.72386399494218e-10,8.61963667109222e-10,1.62327618014046e-09
2023-04-29,15,6.57318532937268e-10,1.05498443314644e-09,3.77084696800978e-10,9.13940312319284e-10,1.54350987546792e-09
