gap,normalized_pct,q1,q5,population,n_units,n_clusters,effective_clusters,max_cluster_share,populated_groups,n_cells,se,lower,upper,inference_status,design,level,outcome,standardized_gap,city_id
2.95573469232712,21.8832415944058,16.4625758957927,13.5068412034656,4251366,37285,37285,10471.9541352848,0.00109752959401755,5,161372,,,,descriptive,baseline_common,fine,avg_pm25,0.690360024291373,bogota_2018
2.95573469232712,21.8832415944058,16.4625758957927,13.5068412034656,4251366,37285,37285,10471.9541352848,0.00109752959401755,5,161372,,,,descriptive,A_common,fine,avg_pm25,0.690360024291373,bogota_2018
4.01533353014047,30.8868197293629,17.0154855863369,13.0001520561965,4251366,37285,37285,10471.9541352848,0.00109752959401755,5,37285,,,,descriptive,C,fine,avg_pm25,0.937846607343251,bogota_2018
16.520299054091,165.544034844358,26.4996976289917,9.97939857490072,4255038,37375,2840,1251.13013135341,0.00760580751570256,5,13968,1.60458053795041,13.3740376382308,19.6665604699512,conditional_cluster_HC1,A,seccion,hrs_d_pm10_it1,0.206856479040471,bogota_2018
16.6757608171278,171.011572497241,26.4270078079693,9.75124699084142,4234229,37317,2721,1235.23781700397,0.0076431860440236,5,13408,1.64639976852318,13.4474400167354,19.9040816175203,conditional_cluster_HC1,B_native,seccion,hrs_d_pm10_it1,0.208803070492716,bogota_2018
16.3443980994437,166.260962588087,26.1749667699361,9.83056867049247,4154476,36584,2719,1215.68183702679,0.00778991141121046,5,13387,,,,descriptive,B_common,seccion,hrs_d_pm10_it1,0.20465396127617,bogota_2018
16.5934021179415,168.073456784899,26.4661104178474,9.87270829990589,4154476,36584,36584,10297.8228663791,0.00112312599711733,5,158223,,,,descriptive,baseline_common,seccion,hrs_d_pm10_it1,0.207771828232739,bogota_2018
16.5701879500854,167.664868275637,26.4531098290114,9.88292187892603,4154476,36584,2719,1215.68183702679,0.00778991141121046,5,13387,,,,descriptive,A_common,seccion,hrs_d_pm10_it1,0.207481155466414,bogota_2018
43.6641187004528,4262.60702843781,44.6884711309994,1.0243524305466,4255038,37375,2840,1251.13013135341,0.00760580751570256,5,2840,,,,descriptive,C,seccion,hrs_d_pm10_it1,0.546733798535212,bogota_2018
94.2860382730632,188.430721199375,144.323546845405,50.0375085723421,4255038,37375,2840,1251.13013135341,0.00760580751570256,5,13968,4.82218693946048,84.8306944315699,103.741382114557,conditional_cluster_HC1,A,seccion,hrs_d_pm10_it2,0.489634044131796,bogota_2018
