"Date","Hour","DUSMASS25","OCSMASS","BCSMASS","SSSMASS25","SO4SMASS"
2023-01-29,7,1.03319457643006e-09,1.58565870985805e-08,5.29535819276191e-09,2.1441749393662e-09,1.05347153553218e-08
2023-01-29,8,1.11962462714818e-09,1.62660512617856e-08,5.26066737526897e-09,1.78355125186511e-09,8.88875353134483e-09
2023-01-29,9,1.15709544575108e-09,1.55504877858001e-08,4.89478309083748e-09,1.51490153529736e-09,9.0906871349182e-09
2023-01-29,10,1.24237009517373e-09,1.25799537306279e-08,3.73571258684689e-09,1.47612736479784e-09,8.66352612604237e-09
2023-01-29,11,1.31059781485131e-09,1.02883057834301e-08,2.88747602430084e-09,1.64689680575108e-09,7.49190621373479e-09
2023-01-29,12,1.34155501955329e-09,8.86604441632018e-09,2.37652747897283e-09,1.76545912508971e-09,6.7463756990788e-09
2023-01-29,13,1.28636974717908e-09,7.79355769546866e-09,2.09374929597579e-09,1.67096199450343e-09,6.07293024613813e-09
2023-01-29,14,1.20347137570282e-09,7.123653391998e-09,1.96191128466294e-09,1.53574737578964e-09,5.1280100983955e-09
2023-01-29,15,1.1202363602787e-09,5.95379581942203e-09,1.57789955189077e-09,1.72055312777983e-09,3.84055888422174e-09
2023-01-29,16,1.1047207526676e-09,6.21404097489865e-09,1.66104264120759e-09,1.8034058639195e-09,4.12728349350052e-09
2023-01-29,17,1.10336701624939e-09,6.47153083069762e-09,1.73327333602836e-09,2.02463964641347e-09,4.37871408279407e-09
2023-01-29,18,1.27048957107161e-09,7.25655255182827e-09,1.96418455638951e-09,2.74191830704077e-09,5.16398879484448e-09
2023-01-29,19,1.30417236778995e-09,7.68985326742131e-09,2.10192763643372e-09,3.26923308455011e-09,5.63057848159939e-09
2023-01-29,20,1.30978124302487e-09,8.7202585262328e-09,2.42492980816883e-09,3.91966665788462e-09,6.20502407235827e-09
2023-01-29,21,1.2933031220738e-09,9.98628231550867e-09,2.84407205880695e-09,4.53424958068657e-09,6.6572801226219e-09
2023-01-29,22,1.25272332201484e-09,1.08536994780748e-08,3.23144320205299e-09,4.53768605615599e-09,7.46310583859123e-09
2023-01-29,23,1.20072816307013e-09,1.15351079935165e-08,3.5959681212545e-09,4.22331176547751e-09,7.23619489310001e-09
2023-01-30,0,1.1558878140866e-09,1.28463465078228e-08,4.12860100791677e-09,3.75936329309113e-09,7.82684075767448e-09
2023-01-30,1,1.13984211912182e-09,1.5129162363875e-08,4.90215888401032e-09,3.19593335920443e-09,7.49291569166356e-09
2023-01-30,2,1.14699369395925e-09,1.80349507491757e-08,5.81347644188542e-09,2.59547805796722e-09,6.59010797936731e-09
2023-01-30,3,1.12172509225439e-09,2.01642561372187e-08,6.45696949345422e-09,1.96531382776888e-09,6.42143019500782e-09
2023-01-30,4,1.03893239472143e-09,2.01651040194215e-08,6.55228237750436e-09,1.37588675465689e-09,6.49529262626157e-09
2023-01-30,5,9.08027605780033e-10,1.80447366960766e-08,6.07909806079666e-09,9.25641983044005e-10,5.32380458736158e-09
2023-01-30,6,7.85478677516353e-10,1.54206237277079e-08,5.39634021316923e-09,6.67044094996587e-10,8.38475286630332e-09
2023-01-30,7,7.11125547502896e-10,1.38551321862408e-08,5.00840203812298e-09,5.33150258030386e-10,9.77794674221488e-09
2023-01-30,8,6.83276885554896e-10,1.29384284589364e-08,4.75868491592551e-09,4.71708185528702e-10,7.61242774087348e-09
2023-01-30,9,6.94777836530433e-10,1.26065707120333e-08,4.64368364052302e-09,5.25732050418784e-10,9.06660817896667e-09
2023-01-30,10,7.77598421915058e-10,1.11572763959104e-08,3.90947886664086e-09,6.85258297552873e-10,8.56058247189874e-09
2023-01-30,11,7.34672445702213e-10,8.72494186615743e-09,2.94130302827143e-09,7.38196557151921e-10,5.21733885375285e-09
2023-01-30,12,7.20006967269054e-10,6.25289477552797e-09,1.98128440004563e-09,1.13003497914656e-09,2.5669581005754e-09
2023-01-30,13,5.97016666477519e-10,5.16669746672719e-09,1.70341946348048e-09,7.47307563342583e-10,2.00174759640927e-09
2023-01-30,14,5.17014801742441e-10,4.49493511831575e-09,1.50308080728006e-09,5.42043493707529e-10,1.75659968865762e-09
2023-01-30,15,5.05777210681158e-10,4.28678281904509e-09,1.40092942587121e-09,4.45332010134049e-10,1.79719482027043e-09
2023-01-30,16,5.31730618110376e-10,4.29651247116055e-09,1.35650415576118e-09,4.26857818676341e-10,2.00605451796179e-09
2023-01-30,17,5.76047233476668e-10,4.54406336289261e-09,1.3861959120441e-09,4.52010309010768e-10,2.23776251912292e-09
2023-01-30,18,7.38265134572411e-10,5.04291475350821e-09,1.45790057503041e-09,1.46516445051243e-09,2.78447689097639e-09
2023-01-30,19,8.09200086481616e-10,5.95199696075258e-09,1.70363313326059e-09,1.50034169193208e-09,3.37575636717648e-09
2023-01-30,20,8.74571275175215e-10,7.12407046646758e-09,2.04335079004379e-09,1.65497955599981e-09,4.02970028255244e-09
2023-01-30,21,9.20250310050314e-10,8.73189648641385e-09,2.54702544156356e-09,1.79370384957431e-09,4.56677996766718e-09
2023-01-30,22,9.2424973399094e-10,1.05488385333721e-08,3.13752481872868e-09,1.83509392101858e-09,4.68455770501848e-09
2023-01-30,23,9.20774332885258e-10,1.20506277477344e-08,3.61704222560304e-09,1.80676899847875e-09,4.71076271510418e-09
2023-01-31,0,9.22020253224e-10,1.32191562338927e-08,3.99169040863115e-09,1.76529906020979e-09,4.8858491254807e-09
2023-01-31,1,9.31256822165065e-10,1.4154970945856e-08,4.30240085200792e-09,1.73649864749185e-09,5.01401108498711e-09
2023-01-31,2,9.56686460086564e-10,1.52616726717229e-08,4.661488059622e-09,1.69744712277581e-09,5.18201220527244e-09
