Area,Day,Hour,temp_2m,temp_850hPa,inversion,Inversion_dummy
Santiago,2023-10-09,4,277.23535,288.50446,11.269104,1
Santiago,2023-10-09,5,276.07556,288.5343,12.45874,1
Santiago,2023-10-09,6,276.09082,288.55847,12.467651,1
Santiago,2023-10-09,7,275.74976,288.5896,12.839844,1
Santiago,2023-10-09,8,275.42456,288.59753,13.172974,1
Santiago,2023-10-09,9,275.02502,288.66846,13.643433,1
Santiago,2023-10-09,10,275.37646,288.69403,13.317566,1
Santiago,2023-10-09,11,276.41718,288.7476,12.330414,1
Santiago,2023-10-09,12,281.5957,288.66455,7.0688477,1
Santiago,2023-10-09,13,285.32825,288.68344,3.355194,1
Santiago,2023-10-09,14,287.15924,289.11517,1.9559326,1
Santiago,2023-10-09,15,289.13635,289.3463,0.20996094,1
Santiago,2023-10-09,16,290.23938,289.2069,-1.0324707,0
Santiago,2023-10-09,17,291.1372,289.2307,-1.9064941,0
Santiago,2023-10-09,18,291.61084,289.09125,-2.5195923,0
Santiago,2023-10-09,19,291.45312,288.6258,-2.8273315,0
Santiago,2023-10-09,20,290.74316,288.18915,-2.554016,0
Santiago,2023-10-09,21,290.1671,287.75327,-2.4138489,0
Santiago,2023-10-09,22,288.3495,287.2094,-1.1400757,0
Santiago,2023-10-09,23,285.55743,286.43793,0.88049316,1
Santiago,2023-10-10,0,283.8532,285.88263,2.029419,1
Santiago,2023-10-10,1,282.41858,285.9881,3.569519,1
Santiago,2023-10-10,2,281.01007,286.12524,5.1151733,1
Santiago,2023-10-10,3,280.1836,285.98947,5.8058777,1
Santiago,2023-10-10,4,279.3838,285.70334,6.3195496,1
Santiago,2023-10-10,5,279.64343,285.51068,5.8672485,1
Santiago,2023-10-10,6,279.76776,285.19992,5.4321594,1
Santiago,2023-10-10,7,279.15033,284.83603,5.6856995,1
Santiago,2023-10-10,8,278.5174,284.58282,6.0654297,1
Santiago,2023-10-10,9,278.0337,284.1492,6.115509,1
Santiago,2023-10-10,10,278.6303,283.75195,5.121643,1
Santiago,2023-10-10,11,278.47046,283.5959,5.1254272,1
Santiago,2023-10-10,12,279.99274,283.6195,3.62677,1
Santiago,2023-10-10,13,281.3365,283.58804,2.2515564,1
Santiago,2023-10-10,14,282.20886,283.59454,1.3856812,1
Santiago,2023-10-10,15,283.9475,283.70758,-0.2399292,0
Santiago,2023-10-10,16,283.4942,283.91284,0.41864014,1
Santiago,2023-10-10,17,284.0393,283.92285,-0.11645508,0
Santiago,2023-10-10,18,284.3557,284.04117,-0.31454468,0
Santiago,2023-10-10,19,284.01538,283.82007,-0.1953125,0
Santiago,2023-10-10,20,283.31006,283.36194,0.051879883,1
Santiago,2023-10-10,21,282.66705,282.85364,0.18658447,1
Santiago,2023-10-10,22,281.67175,282.3011,0.6293335,1
Santiago,2023-10-10,23,280.70337,282.0867,1.3833313,1
Santiago,2023-10-11,0,280.16498,282.321,2.1560364,1
Santiago,2023-10-11,1,279.54102,282.60425,3.0632324,1
Santiago,2023-10-11,2,278.60815,282.8601,4.251953,1
Santiago,2023-10-11,3,278.23676,282.8495,4.612732,1
Santiago,2023-10-11,4,277.4671,282.60944,5.142334,1
Santiago,2023-10-11,5,277.3487,282.39322,5.044525,1
Santiago,2023-10-11,6,277.5028,282.29114,4.78833,1
Santiago,2023-10-11,7,277.6093,282.22424,4.614929,1
Santiago,2023-10-11,8,276.713,282.1009,5.3878784,1
Santiago,2023-10-11,9,276.3581,282.03174,5.673645,1
Santiago,2023-10-11,10,277.13458,281.63483,4.500244,1
Santiago,2023-10-11,11,277.9458,281.68768,3.7418823,1
Santiago,2023-10-11,12,281.44568,281.7187,0.27301025,1
Santiago,2023-10-11,13,282.06714,282.0591,-0.008026123,0
Santiago,2023-10-11,14,281.94385,282.33145,0.38760376,1
Santiago,2023-10-11,15,282.62616,282.62268,-0.003479004,0
Santiago,2023-10-11,16,283.4444,283.02673,-0.41766357,0
Santiago,2023-10-11,17,284.68097,283.1933,-1.4876709,0
Santiago,2023-10-11,18,285.05865,283.253,-1.8056641,0
Santiago,2023-10-11,19,285.65906,283.52148,-2.1375732,0
Santiago,2023-10-11,20,285.86414,283.57294,-2.2911987,0
Santiago,2023-10-11,21,285.38953,283.3899,-1.9996338,0
Santiago,2023-10-11,22,284.2898,282.48303,-1.8067627,0
Santiago,2023-10-11,23,282.34857,282.43857,0.08999634,1
Santiago,2023-10-12,0,281.24762,282.76706,1.5194397,1
Santiago,2023-10-12,1,280.0619,283.0473,2.9854126,1
Santiago,2023-10-12,2,278.43677,283.19147,4.7546997,1
Santiago,2023-10-12,3,277.20502,283.24115,6.036133,1
Santiago,2023-10-12,4,276.2497,283.23798,6.9882812,1
Santiago,2023-10-12,5,275.39496,283.29068,7.8957214,1
Santiago,2023-10-12,6,274.4093,283.31525,8.905945,1
Santiago,2023-10-12,7,273.63477,283.33966,9.704895,1
Santiago,2023-10-12,8,273.4558,283.4156,9.959778,1
Santiago,2023-10-12,9,273.25,283.53192,10.281921,1
Santiago,2023-10-12,10,273.74365,283.2932,9.549561,1
Santiago,2023-10-12,11,275.21448,283.61194,8.397461,1
Santiago,2023-10-12,12,279.86157,283.9424,4.080841,1
Santiago,2023-10-12,13,282.87994,284.57086,1.690918,1
Santiago,2023-10-12,14,284.7563,285.40213,0.6458435,1
Santiago,2023-10-12,15,286.38678,285.97156,-0.41522217,0
Santiago,2023-10-12,16,287.28253,286.12933,-1.1531982,0
Santiago,2023-10-12,17,288.4375,286.48123,-1.9562683,0
Santiago,2023-10-12,18,289.161,286.7212,-2.4398193,0
Santiago,2023-10-12,19,289.5979,286.76846,-2.8294373,0
Santiago,2023-10-12,20,289.37988,286.64468,-2.735199,0
Santiago,2023-10-12,21,289.0785,286.40924,-2.6692505,0
Santiago,2023-10-12,22,287.28503,286.20996,-1.0750732,0
Santiago,2023-10-12,23,285.67688,285.96558,0.2886963,1
Santiago,2023-10-13,0,283.20398,286.11884,2.914856,1
Santiago,2023-10-13,1,281.41833,286.40707,4.988739,1
Santiago,2023-10-13,2,279.30493,286.65488,7.349945,1
Santiago,2023-10-13,3,277.74878,286.88538,9.136597,1
Santiago,2023-10-13,4,276.80273,287.0855,10.282776,1
Santiago,2023-10-13,5,275.81116,287.31192,11.500763,1
Santiago,2023-10-13,6,275.36194,287.5297,12.167755,1
Santiago,2023-10-13,7,274.75085,287.65695,12.906097,1
Santiago,2023-10-13,8,274.3733,287.68344,13.31015,1
Santiago,2023-10-13,9,274.19287,287.70276,13.509888,1
Santiago,2023-10-13,10,275.59442,287.63562,12.041199,1
Santiago,2023-10-13,11,276.93158,287.77313,10.841553,1
Santiago,2023-10-13,12,281.6347,287.92197,6.287262,1
Santiago,2023-10-13,13,285.1258,288.0896,2.9638062,1
Santiago,2023-10-13,14,286.65283,288.58228,1.9294434,1
Santiago,2023-10-13,15,288.6173,288.89688,0.27957153,1
Santiago,2023-10-13,16,289.52637,288.95,-0.576355,0
Santiago,2023-10-13,17,290.3241,288.9844,-1.3396912,0
Santiago,2023-10-13,18,291.1532,288.92557,-2.2276306,0
Santiago,2023-10-13,19,291.08472,288.64307,-2.4416504,0
Santiago,2023-10-13,20,290.66547,288.25433,-2.4111328,0
Santiago,2023-10-13,21,289.69067,287.7369,-1.9537659,0
Santiago,2023-10-13,22,287.70306,286.92206,-0.78100586,0
Santiago,2023-10-13,23,285.58325,286.36536,0.7821045,1
Santiago,2023-10-14,0,284.53162,286.09955,1.5679321,1
Santiago,2023-10-14,1,283.1997,286.30017,3.1004639,1
Santiago,2023-10-14,2,281.46118,286.48605,5.024872,1
Santiago,2023-10-14,3,280.04358,286.51837,6.4747925,1
Santiago,2023-10-14,4,279.2229,286.51288,7.289978,1
Santiago,2023-10-14,5,278.30493,286.5133,8.208374,1
Santiago,2023-10-14,6,277.5133,286.4458,8.932495,1
Santiago,2023-10-14,7,276.48804,286.3645,9.876465,1
Santiago,2023-10-14,8,275.7799,286.28876,10.50885,1
Santiago,2023-10-14,9,275.14,286.2671,11.127075,1
Santiago,2023-10-14,10,274.7096,285.92804,11.218445,1
Santiago,2023-10-14,11,276.42078,286.1009,9.680115,1
Santiago,2023-10-14,12,281.60266,286.3363,4.7336426,1
Santiago,2023-10-14,13,284.19482,286.81284,2.6180115,1
Santiago,2023-10-14,14,286.05206,287.22913,1.177063,1
Santiago,2023-10-14,15,287.1048,287.17825,0.07345581,1
Santiago,2023-10-14,16,288.78278,287.27225,-1.5105286,0
Santiago,2023-10-14,17,289.8164,287.46158,-2.354828,0
Santiago,2023-10-14,18,290.31415,287.38947,-2.9246826,0
Santiago,2023-10-14,19,290.2478,287.17792,-3.0698853,0
Santiago,2023-10-14,20,289.89526,286.8079,-3.0873718,0
Santiago,2023-10-14,21,288.92072,286.46405,-2.456665,0
Santiago,2023-10-14,22,287.40088,286.2279,-1.1729736,0
Santiago,2023-10-14,23,285.25476,285.8389,0.58413696,1
Santiago,2023-10-15,0,283.65717,285.71893,2.0617676,1
Santiago,2023-10-15,1,282.45496,285.74976,3.2947998,1
Santiago,2023-10-15,2,280.38654,285.88367,5.4971313,1
Santiago,2023-10-15,3,279.4328,286.03088,6.5980835,1
Santiago,2023-10-15,4,279.12122,286.1693,7.0480957,1
Santiago,2023-10-15,5,278.2586,286.20544,7.9468384,1
Santiago,2023-10-15,6,277.2912,286.23376,8.942566,1
Santiago,2023-10-15,7,276.4356,286.19086,9.755249,1
Santiago,2023-10-15,8,275.64178,286.124,10.482208,1
Santiago,2023-10-15,9,275.1325,285.9879,10.855408,1
Santiago,2023-10-15,10,276.41852,285.81775,9.399231,1
Santiago,2023-10-15,11,277.75568,285.59747,7.841797,1
Santiago,2023-10-15,12,281.0542,285.8451,4.7908936,1
Santiago,2023-10-15,13,282.9961,286.20346,3.207367,1
Santiago,2023-10-15,14,285.09778,286.47342,1.3756409,1
Santiago,2023-10-15,15,286.5318,286.853,0.3211975,1
Santiago,2023-10-15,16,288.30347,286.91376,-1.3897095,0
Santiago,2023-10-15,17,288.87512,287.0311,-1.8440247,0
Santiago,2023-10-15,18,289.35864,286.96805,-2.3905945,0
Santiago,2023-10-15,19,288.95734,286.8372,-2.1201477,0
Santiago,2023-10-15,20,288.16205,286.38943,-1.7726135,0
Santiago,2023-10-15,21,287.62622,285.70325,-1.9229736,0
Santiago,2023-10-15,22,285.5547,284.8043,-0.7503967,0
Santiago,2023-10-15,23,284.575,284.3001,-0.27490234,0
Santiago,2023-10-16,0,283.80212,284.051,0.24887085,1
Santiago,2023-10-16,1,282.54608,284.19446,1.6483765,1
Santiago,2023-10-16,2,280.73523,284.39435,3.6591187,1
Santiago,2023-10-16,3,280.26984,284.5652,4.295349,1
Santiago,2023-10-16,4,279.75433,284.63647,4.882141,1
Santiago,2023-10-16,5,278.29395,284.48856,6.1946106,1
Santiago,2023-10-16,6,278.17993,284.27554,6.0956116,1
Santiago,2023-10-16,7,277.984,284.16916,6.18515,1
Santiago,2023-10-16,8,276.8499,284.0638,7.2138977,1
Santiago,2023-10-16,9,276.15588,284.03055,7.8746643,1
Santiago,2023-10-16,10,278.8178,284.15683,5.33902,1
Santiago,2023-10-16,11,279.16962,284.44458,5.2749634,1
Santiago,2023-10-16,12,281.6612,284.7624,3.1011963,1
Santiago,2023-10-16,13,285.24146,285.25397,0.012512207,1
Santiago,2023-10-16,14,285.472,285.73706,0.26507568,1
Santiago,2023-10-16,15,287.00317,286.07886,-0.9243164,0
Santiago,2023-10-16,16,288.07642,286.4656,-1.6108093,0
Santiago,2023-10-16,17,288.80115,286.82175,-1.9794006,0
Santiago,2023-10-16,18,290.00806,287.09717,-2.9108887,0
Santiago,2023-10-16,19,290.27612,287.21252,-3.0635986,0
Santiago,2023-10-16,20,289.9386,287.06873,-2.869873,0
Santiago,2023-10-16,21,289.32623,286.70416,-2.6220703,0
Santiago,2023-10-16,22,287.70587,286.3366,-1.3692627,0
Santiago,2023-10-16,23,285.5121,286.05417,0.54208374,1
Santiago,2023-10-17,0,284.12524,286.4011,2.2758484,1
Santiago,2023-10-17,1,282.49316,286.83154,4.338379,1
Santiago,2023-10-17,2,280.80035,287.15198,6.3516235,1
Santiago,2023-10-17,3,280.29498,287.38116,7.0861816,1
Santiago,2023-10-17,4,279.09863,287.63654,8.537903,1
Santiago,2023-10-17,5,277.99396,287.96558,9.971619,1
Santiago,2023-10-17,6,277.5849,288.14618,10.561279,1
Santiago,2023-10-17,7,276.56036,288.2646,11.704224,1
Santiago,2023-10-17,8,276.2293,288.4859,12.256592,1
Santiago,2023-10-17,9,276.09473,288.7013,12.606567,1
Santiago,2023-10-17,10,276.4322,288.92334,12.49115,1
Santiago,2023-10-17,11,277.93768,288.8487,10.911011,1
Santiago,2023-10-17,12,282.72137,288.96646,6.2450867,1
Santiago,2023-10-17,13,286.23853,289.3864,3.1478882,1
Santiago,2023-10-17,14,288.26196,289.9707,1.7087402,1
Santiago,2023-10-17,15,289.58508,290.11603,0.5309448,1
Santiago,2023-10-17,16,290.93414,290.14862,-0.78552246,0
Santiago,2023-10-17,17,292.24585,290.4267,-1.8191528,0
Santiago,2023-10-17,18,292.44458,290.22003,-2.2245483,0
Santiago,2023-10-17,19,292.37646,290.133,-2.2434692,0
Santiago,2023-10-17,20,291.9151,289.78357,-2.1315308,0
Santiago,2023-10-17,21,290.8794,289.2978,-1.581604,0
Santiago,2023-10-17,22,289.13782,288.8965,-0.24130249,0
Santiago,2023-10-17,23,286.76886,288.4446,1.6757507,1
Santiago,2023-10-18,0,285.20984,288.33344,3.1235962,1
Santiago,2023-10-18,1,283.78247,288.13394,4.351471,1
Santiago,2023-10-18,2,282.45593,287.48785,5.0319214,1
Santiago,2023-10-18,3,282.71063,286.54138,3.8307495,1
Santiago,2023-10-18,4,282.82452,285.05124,2.226715,1
Santiago,2023-10-18,5,282.13092,283.89178,1.7608643,1
Santiago,2023-10-18,6,281.35083,283.097,1.7461548,1
Santiago,2023-10-18,7,280.8648,282.35507,1.4902649,1
Santiago,2023-10-18,8,280.6194,282.16098,1.5415955,1
Santiago,2023-10-18,9,280.6573,281.42413,0.7668457,1
Santiago,2023-10-18,10,280.02405,280.4818,0.45776367,1
Santiago,2023-10-18,11,280.09247,280.3459,0.25341797,1
Santiago,2023-10-18,12,280.8333,280.28973,-0.5435791,0
Santiago,2023-10-18,13,281.95758,280.03284,-1.9247437,0
Santiago,2023-10-18,14,282.8318,280.08545,-2.746338,0
Santiago,2023-10-18,15,284.101,280.34528,-3.7557373,0
Santiago,2023-10-18,16,285.19464,281.2547,-3.9399414,0
Santiago,2023-10-18,17,285.8247,281.99292,-3.831787,0
Santiago,2023-10-18,18,286.0017,282.88263,-3.1190796,0
Santiago,2023-10-18,19,287.27307,283.89517,-3.3778992,0
Santiago,2023-10-18,20,287.89453,284.57224,-3.3222961,0
Santiago,2023-10-18,21,287.3584,284.7993,-2.5591125,0
Santiago,2023-10-18,22,285.44684,283.94946,-1.4973755,0
Santiago,2023-10-18,23,283.56177,284.21713,0.655365,1
Santiago,2023-10-19,0,281.4588,284.78415,3.325348,1
Santiago,2023-10-19,1,280.35986,285.5986,5.238739,1
Santiago,2023-10-19,2,279.27527,286.42438,7.149109,1
Santiago,2023-10-19,3,277.85535,287.1884,9.333038,1
Santiago,2023-10-19,4,276.95264,287.7779,10.825256,1
Santiago,2023-10-19,5,276.37122,288.19754,11.826324,1
Santiago,2023-10-19,6,275.7655,288.506,12.740509,1
Santiago,2023-10-19,7,275.04968,288.8288,13.779114,1
Santiago,2023-10-19,8,275.00378,289.24487,14.241089,1
Santiago,2023-10-19,9,275.0103,289.7047,14.694397,1
Santiago,2023-10-19,10,275.43842,289.9619,14.523499,1
Santiago,2023-10-19,11,277.27118,290.31885,13.047668,1
Santiago,2023-10-19,12,282.90448,290.43933,7.534851,1
Santiago,2023-10-19,13,287.06818,290.76862,3.7004395,1
Santiago,2023-10-19,14,289.14532,291.37698,2.231659,1
Santiago,2023-10-19,15,290.59937,291.8332,1.2338257,1
Santiago,2023-10-19,16,291.85193,292.0159,0.16397095,1
Santiago,2023-10-19,17,292.5594,291.99072,-0.56866455,0
Santiago,2023-10-19,18,293.28912,291.79523,-1.4938965,0
Santiago,2023-10-19,19,293.04083,291.50665,-1.5341797,0
Santiago,2023-10-19,20,292.23273,291.0195,-1.2132263,0
Santiago,2023-10-19,21,291.18347,290.43793,-0.74554443,0
Santiago,2023-10-19,22,289.79858,289.97955,0.18096924,1
Santiago,2023-10-19,23,288.33765,289.61563,1.2779846,1
Santiago,2023-10-20,0,286.4757,289.19855,2.7228394,1
Santiago,2023-10-20,1,285.20978,288.5419,3.3321228,1
Santiago,2023-10-20,2,284.01508,288.25348,4.2384033,1
Santiago,2023-10-20,3,283.13367,288.409,5.2753296,1
Santiago,2023-10-20,4,282.5785,289.12683,6.54834,1
Santiago,2023-10-20,5,282.11816,289.60168,7.4835205,1
Santiago,2023-10-20,6,282.17615,289.76907,7.592926,1
Santiago,2023-10-20,7,281.97363,289.78668,7.8130493,1
Santiago,2023-10-20,8,282.25323,289.77426,7.5210266,1
Santiago,2023-10-20,9,282.39282,289.68994,7.297119,1
Santiago,2023-10-20,10,282.60046,290.06042,7.459961,1
Santiago,2023-10-20,11,283.1136,289.87964,6.7660522,1
Santiago,2023-10-20,12,284.21002,289.11407,4.9040527,1
Santiago,2023-10-20,13,285.6623,288.88165,3.2193604,1
Santiago,2023-10-20,14,286.4298,289.1283,2.6984863,1
Santiago,2023-10-20,15,287.01776,289.12808,2.110321,1
Santiago,2023-10-20,16,287.68317,289.17352,1.4903564,1
Santiago,2023-10-20,17,288.2163,289.26596,1.0496521,1
Santiago,2023-10-20,18,288.14026,289.18237,1.0421143,1
Santiago,2023-10-20,19,287.96448,288.9286,0.9641113,1
Santiago,2023-10-20,20,287.30914,288.3875,1.0783691,1
Santiago,2023-10-20,21,286.3781,288.03137,1.6532593,1
Santiago,2023-10-20,22,285.55396,287.47498,1.9210205,1
Santiago,2023-10-20,23,284.76678,287.89133,3.1245422,1
Santiago,2023-10-21,0,284.24817,288.12564,3.877472,1
Santiago,2023-10-21,1,284.08337,288.03796,3.9545898,1
Santiago,2023-10-21,2,283.67615,287.81113,4.1349792,1
Santiago,2023-10-21,3,283.45062,287.89722,4.446594,1
Santiago,2023-10-21,4,283.1881,288.0973,4.9091797,1
Santiago,2023-10-21,5,283.1665,287.85938,4.692871,1
Santiago,2023-10-21,6,283.22095,287.36514,4.1441956,1
Santiago,2023-10-21,7,282.8205,286.88544,4.0649414,1
Santiago,2023-10-21,8,282.57092,286.52374,3.9528198,1
Santiago,2023-10-21,9,282.9218,286.32074,3.3989258,1
Santiago,2023-10-21,10,282.7116,286.41812,3.7065125,1
Santiago,2023-10-21,11,282.60464,286.74255,4.137909,1
Santiago,2023-10-21,12,283.12268,286.55466,3.4319763,1
Santiago,2023-10-21,13,283.6142,286.46277,2.8485718,1
Santiago,2023-10-21,14,284.1889,286.3216,2.1326904,1
Santiago,2023-10-21,15,284.6217,286.10687,1.4851685,1
Santiago,2023-10-21,16,284.7597,286.10544,1.3457336,1
Santiago,2023-10-21,17,284.9394,286.0824,1.1430054,1
Santiago,2023-10-21,18,285.09882,286.1343,1.035492,1
Santiago,2023-10-21,19,285.29474,286.2578,0.96307373,1
Santiago,2023-10-21,20,285.45654,286.34467,0.88812256,1
Santiago,2023-10-21,21,285.56677,286.49838,0.9316101,1
Santiago,2023-10-21,22,285.24622,286.30603,1.0598145,1
Santiago,2023-10-21,23,284.766,286.8105,2.0444946,1
Santiago,2023-10-22,0,284.44702,287.38287,2.935852,1
Santiago,2023-10-22,1,284.00867,287.80707,3.7984009,1
Santiago,2023-10-22,2,283.32306,288.031,4.707947,1
Santiago,2023-10-22,3,282.67712,288.1531,5.4759827,1
Santiago,2023-10-22,4,282.4143,288.23682,5.82251,1
Santiago,2023-10-22,5,282.24945,288.34564,6.0961914,1
Santiago,2023-10-22,6,282.03516,288.3329,6.2977295,1
Santiago,2023-10-22,7,281.77917,288.25204,6.47287,1
Santiago,2023-10-22,8,281.48663,288.18884,6.7022095,1
Santiago,2023-10-22,9,281.5451,288.0995,6.5543823,1
Santiago,2023-10-22,10,281.7777,287.76245,5.984741,1
Santiago,2023-10-22,11,282.79425,287.86475,5.0704956,1
Santiago,2023-10-22,12,284.54297,287.77838,3.2354126,1
Santiago,2023-10-22,13,286.1045,287.6477,1.5432129,1
Santiago,2023-10-22,14,287.04834,287.5227,0.47436523,1
Santiago,2023-10-22,15,287.97955,287.36978,-0.6097717,0
Santiago,2023-10-22,16,288.3589,286.65985,-1.6990356,0
Santiago,2023-10-22,17,288.08807,286.36374,-1.7243347,0
Santiago,2023-10-22,18,287.99323,286.07996,-1.913269,0
Santiago,2023-10-22,19,287.25275,285.9331,-1.3196411,0
Santiago,2023-10-22,20,286.66077,285.8053,-0.85546875,0
Santiago,2023-10-22,21,285.80084,285.98358,0.18273926,1
Santiago,2023-10-22,22,284.88568,285.02704,0.14135742,1
Santiago,2023-10-22,23,284.45013,285.0735,0.62335205,1
Santiago,2023-10-23,0,283.68585,285.02402,1.3381653,1
Santiago,2023-10-23,1,283.4939,285.0478,1.553894,1
Santiago,2023-10-23,2,282.4027,285.15646,2.7537537,1
Santiago,2023-10-23,3,281.95258,284.84607,2.8934937,1
Santiago,2023-10-23,4,281.2989,284.41888,3.119995,1
Santiago,2023-10-23,5,280.48468,284.06134,3.5766602,1
Santiago,2023-10-23,6,279.79266,283.7248,3.932129,1
Santiago,2023-10-23,7,279.80963,283.52173,3.7120972,1
Santiago,2023-10-23,8,280.38098,283.31625,2.9352722,1
Santiago,2023-10-23,9,280.00464,283.55716,3.5525208,1
Santiago,2023-10-23,10,279.50745,282.86346,3.356018,1
Santiago,2023-10-23,11,280.5736,283.61438,3.0407715,1
Santiago,2023-10-23,12,282.23065,283.49426,1.2636108,1
Santiago,2023-10-23,13,282.56665,283.45444,0.88778687,1
Santiago,2023-10-23,14,283.2249,283.44696,0.2220459,1
Santiago,2023-10-23,15,284.06982,283.56464,-0.505188,0
Santiago,2023-10-23,16,284.04004,283.73895,-0.30108643,0
Santiago,2023-10-23,17,285.49536,283.88882,-1.6065369,0
Santiago,2023-10-23,18,285.79102,284.49213,-1.2988892,0
Santiago,2023-10-23,19,286.534,285.09055,-1.4434509,0
Santiago,2023-10-23,20,286.0465,285.2815,-0.76501465,0
Santiago,2023-10-23,21,285.4101,284.9209,-0.48919678,0
Santiago,2023-10-23,22,284.12006,284.16888,0.048828125,1
Santiago,2023-10-23,23,283.08405,284.7046,1.6205444,1
Santiago,2023-10-24,0,282.2213,285.25943,3.0381165,1
Santiago,2023-10-24,1,281.33362,285.83063,4.4970093,1
Santiago,2023-10-24,2,280.76215,286.04996,5.2878113,1
Santiago,2023-10-24,3,280.05145,285.98917,5.9377136,1
Santiago,2023-10-24,4,279.50623,286.08316,6.576935,1
Santiago,2023-10-24,5,279.11578,286.383,7.267212,1
Santiago,2023-10-24,6,278.6584,286.5481,7.8897095,1
Santiago,2023-10-24,7,278.43268,286.37915,7.946472,1
Santiago,2023-10-24,8,278.8531,286.12344,7.270355,1
Santiago,2023-10-24,9,279.47406,286.08148,6.607422,1
Santiago,2023-10-24,10,280.2849,285.68073,5.395813,1
Santiago,2023-10-24,11,281.24915,286.03564,4.786499,1
Santiago,2023-10-24,12,283.03625,286.2094,3.1731567,1
Santiago,2023-10-24,13,284.25952,286.78455,2.5250244,1
Santiago,2023-10-24,14,285.5984,287.16748,1.5690918,1
Santiago,2023-10-24,15,287.05328,287.34576,0.29248047,1
Santiago,2023-10-24,16,288.30206,287.45142,-0.850647,0
Santiago,2023-10-24,17,289.3333,287.76074,-1.5725708,0
Santiago,2023-10-24,18,290.12726,287.8082,-2.3190613,0
Santiago,2023-10-24,19,290.373,287.62134,-2.751648,0
Santiago,2023-10-24,20,290.18494,287.31915,-2.8657837,0
Santiago,2023-10-24,21,289.63165,287.1407,-2.4909668,0
Santiago,2023-10-24,22,288.0747,286.73975,-1.3349609,0
Santiago,2023-10-24,23,285.74396,286.29688,0.5529175,1
Santiago,2023-10-25,0,284.586,286.22266,1.6366577,1
Santiago,2023-10-25,1,283.14032,286.67395,3.5336304,1
Santiago,2023-10-25,2,281.59674,287.0832,5.48645,1
Santiago,2023-10-25,3,280.583,287.20593,6.622925,1
Santiago,2023-10-25,4,280.088,287.21457,7.1265564,1
Santiago,2023-10-25,5,279.29907,287.2917,7.9926147,1
Santiago,2023-10-25,6,278.6917,287.4005,8.708801,1
Santiago,2023-10-25,7,277.89484,287.4651,9.570251,1
Santiago,2023-10-25,8,277.58167,287.4889,9.907227,1
Santiago,2023-10-25,9,277.7102,287.5047,9.794495,1
Santiago,2023-10-25,10,278.69672,287.2691,8.572388,1
Santiago,2023-10-25,11,279.67926,287.42322,7.7439575,1
Santiago,2023-10-25,12,283.04224,287.65222,4.6099854,1
Santiago,2023-10-25,13,285.0547,288.112,3.057312,1
Santiago,2023-10-25,14,287.1306,288.4392,1.3085938,1
Santiago,2023-10-25,15,288.36603,288.45303,0.087005615,1
Santiago,2023-10-25,16,289.38165,288.55658,-0.82507324,0
Santiago,2023-10-25,17,290.31274,288.84738,-1.4653625,0
Santiago,2023-10-25,18,291.27777,288.62823,-2.6495361,0
Santiago,2023-10-25,19,290.82233,288.0877,-2.7346191,0
Santiago,2023-10-25,20,290.08398,287.48932,-2.5946655,0
Santiago,2023-10-25,21,289.0484,287.1842,-1.8641968,0
Santiago,2023-10-25,22,287.9447,286.67334,-1.2713623,0
Santiago,2023-10-25,23,286.4591,286.1305,-0.32861328,0
Santiago,2023-10-26,0,284.78217,285.54944,0.76727295,1
Santiago,2023-10-26,1,283.96002,285.07562,1.1156006,1
Santiago,2023-10-26,2,282.26807,284.857,2.5889282,1
Santiago,2023-10-26,3,281.1455,284.79465,3.6491394,1
Santiago,2023-10-26,4,280.18323,284.78067,4.5974426,1
Santiago,2023-10-26,5,279.17554,284.83893,5.663391,1
Santiago,2023-10-26,6,278.95685,284.69098,5.734131,1
Santiago,2023-10-26,7,278.08105,284.4317,6.350647,1
Santiago,2023-10-26,8,277.45374,284.2208,6.7670593,1
Santiago,2023-10-26,9,277.25854,284.0362,6.777649,1
Santiago,2023-10-26,10,277.1117,283.90353,6.7918396,1
Santiago,2023-10-26,11,278.18414,284.18164,5.9974976,1
Santiago,2023-10-26,12,281.27173,284.57825,3.3065186,1
Santiago,2023-10-26,13,282.9536,285.16132,2.2077026,1
Santiago,2023-10-26,14,284.497,285.3374,0.84039307,1
Santiago,2023-10-26,15,285.76312,285.4183,-0.34481812,0
Santiago,2023-10-26,16,286.74207,285.48846,-1.2536011,0
Santiago,2023-10-26,17,287.3313,285.2138,-2.1174927,0
Santiago,2023-10-26,18,287.70117,285.2496,-2.4515686,0
Santiago,2023-10-26,19,287.6222,284.99426,-2.6279297,0
Santiago,2023-10-26,20,287.40417,284.85657,-2.5476074,0
Santiago,2023-10-26,21,286.65588,284.67535,-1.9805298,0
Santiago,2023-10-26,22,285.48334,284.30276,-1.1805725,0
Santiago,2023-10-26,23,283.41992,283.95126,0.53134155,1
Santiago,2023-10-27,0,281.8911,283.88177,1.9906616,1
Santiago,2023-10-27,1,280.45392,284.03314,3.5792236,1
Santiago,2023-10-27,2,279.26752,284.0276,4.760071,1
Santiago,2023-10-27,3,278.65808,283.83545,5.177368,1
Santiago,2023-10-27,4,278.1261,283.46573,5.33963,1
Santiago,2023-10-27,5,278.09894,283.13007,5.031128,1
Santiago,2023-10-27,6,278.33154,282.89713,4.5655823,1
Santiago,2023-10-27,7,278.07532,282.64575,4.5704346,1
Santiago,2023-10-27,8,277.98102,282.50824,4.5272217,1
Santiago,2023-10-27,9,278.27905,282.52335,4.244293,1
